,fighter,country,age,weightClass,wins,loses,draws,tko wins,tko lose,subs win,subs lose,total
21361,Damien Rooney,IRELAND,34.0,Featherweight,10,5,1,2,3,6,0,16
21364,Blas Avena,USA,34.0,Welterweight,8,7,0,2,7,6,0,15
21365,Adam Wieczorek,POLAND,26.0,Heavyweight,10,1,0,3,0,6,0,11
21366,Mikhail Kolobegov,RUSSIA,30.0,Middleweight,11,2,0,3,1,6,0,13
21367,Richie Vaculik,AUSTRALIA,35.0,Flyweight,11,4,0,3,2,6,0,15
21368,Takenori Sato,JAPAN,33.0,Welterweight,17,10,7,3,7,6,0,34
21370,Tom Breese,ENGLAND,26.0,Middleweight,11,1,0,4,0,6,0,12
21371,Polyana Viana,BRAZIL,26.0,Women's Strawweight,10,1,0,4,0,6,0,11
21372,Eduardo Dantas,BRAZIL,29.0,Bantamweight,20,5,0,4,1,6,0,25
21373,Alex Morono,USA,27.0,Welterweight,14,4,0,4,1,6,0,18
21374,Rob Wilkinson,AUSTRALIA,26.0,Middleweight,11,2,0,4,2,6,0,13
21376,Tyler King,USA,37.0,Heavyweight,12,6,0,4,4,6,0,18
21378,Marcus Edwards,USA,29.0,Welterweight,13,5,0,5,3,6,0,18
21379,Alberto Mina,BRAZIL,36.0,Welterweight,13,1,0,6,0,6,0,14
21380,Elvis Mutapcic,USA,31.0,Middleweight,15,5,1,6,1,6,0,21
21381,Song Kenan,CHINA,28.0,Welterweight,13,3,0,6,1,6,0,16
21382,Alex Garcia,DOMINICAN REPUBLIC,30.0,Welterweight,15,5,0,6,2,6,0,20
21383,David Rickels,USA,29.0,Welterweight,19,5,0,6,4,6,0,24
21386,Marlon Sandro,BRAZIL,41.0,Featherweight,25,7,2,7,2,6,0,34
21387,Marcin Tybura,POLAND,32.0,Heavyweight,16,4,0,7,2,6,0,20
21388,Antonio Rogerio Nogueira,BRAZIL,42.0,Light Heavyweight,22,8,0,7,3,6,0,30
21390,BJ Penn,USA,39.0,Featherweight,16,12,1,7,4,6,0,29
21391,Mitsuhisa Sunabe,JAPAN,38.0,Flyweight,28,7,4,8,1,6,0,39
21392,Jon Jones,USA,30.0,Light Heavyweight,22,1,0,9,0,6,0,23
21393,Weili Zhang,CHINA,28.0,Women's Strawweight,16,1,0,9,0,6,0,17
21394,Diego Sanchez,USA,36.0,Welterweight,27,11,0,9,4,6,0,38
21395,Pat Audinwood,USA,32.0,Lightweight,11,2,1,0,0,6,1,14
21396,Josh Sampo,USA,33.0,Bantamweight,11,6,0,0,1,6,1,17
21397,Rodrigo de Lima,BRAZIL,26.0,Lightweight,8,3,2,0,1,6,1,13
21399,Montana De La Rosa,USA,23.0,Women's Flyweight,8,4,0,0,1,6,1,12
21400,Hidehiko Yoshida,JAPAN,48.0,Heavyweight,7,7,1,0,2,6,1,15
21402,Ray Borg,USA,24.0,Flyweight,11,3,0,1,0,6,1,14
21403,Manny Vazquez,USA,24.0,Flyweight,11,3,0,1,0,6,1,14
21404,Saul Rogers,ENGLAND,28.0,Lightweight,10,1,0,1,0,6,1,11
21406,Samba Coulibaly,FRANCE,31.0,Welterweight,11,5,0,1,1,6,1,16
21407,Ryan Couture,USA,35.0,Catchweight,11,5,0,1,2,6,1,16
21408,Ray Rodriguez,USA,30.0,Featherweight,12,6,0,1,2,6,1,18
21409,Alan Belcher,USA,34.0,Middleweight,18,8,0,10,2,6,1,26
21410,Gerald Harris,USA,38.0,Welterweight,25,6,0,11,1,6,1,31
21411,Dustin Poirier,USA,29.0,Lightweight,23,5,0,12,2,6,1,28
21412,Ryan Healy,USA,34.0,Lightweight,25,14,1,13,4,6,1,40
21413,Roland Delorme,CANADA,34.0,Bantamweight,9,4,0,2,0,6,1,13
21414,Michael Parker,USA,38.0,Bantamweight,11,7,0,2,1,6,1,18
21417,Alex Black,USA,30.0,Featherweight,10,5,0,2,3,6,1,15
21418,Rodrigo Damm,BRAZIL,38.0,Lightweight,12,9,0,2,4,6,1,21
21419,Ricardo Ramos,BRAZIL,22.0,Bantamweight,11,1,0,3,0,6,1,12
21420,Dae Hwan Kim,SOUTH KOREA,31.0,Bantamweight,12,2,1,3,0,6,1,15
21421,Tilek Batyrov,KYRGYZSTAN,26.0,Flyweight,10,2,0,3,0,6,1,12
21424,Igor Svirid,KAZAKHSTAN,31.0,Middleweight,12,6,0,3,1,6,1,18
21426,Brian Bowles,USA,38.0,Bantamweight,10,3,0,3,2,6,1,13
21427,Beneil Dariush,IRAN,29.0,Lightweight,14,4,1,3,3,6,1,19
21428,Evan Dunham,USA,36.0,Lightweight,18,7,1,3,3,6,1,26
21429,Josh Cavan,USA,34.0,Welterweight,11,7,0,3,3,6,1,18
21431,Nandor Guelmino,AUSTRIA,42.0,Heavyweight,11,5,1,3,4,6,1,17
21432,Sirwan Kakai,SWEDEN,28.0,Bantamweight,12,5,0,4,0,6,1,17
21433,Rafael Nunes,BRAZIL,30.0,Featherweight,11,1,0,4,0,6,1,12
21434,Paddy Pimblett,ENGLAND,23.0,Lightweight,14,2,0,4,0,6,1,16
21435,Larissa Pacheco,BRAZIL,23.0,Women's Bantamweight,10,2,0,4,1,6,1,12
21436,Rob Emerson,USA,36.0,Bantamweight,18,12,0,5,0,6,1,30
21438,Yuki Motoya,JAPAN,28.0,Flyweight,18,5,0,5,1,6,1,23
21439,Karol Celinski,POLAND,38.0,Light Heavyweight,16,6,1,5,1,6,1,23
21440,Viscardi Andrade,BRAZIL,34.0,Welterweight,19,6,0,5,1,6,1,25
21441,Evan Tanner,USA,47.0,Middleweight,13,7,0,5,5,6,1,20
21442,Zabit Magomedsharipov,RUSSIA,27.0,Featherweight,15,1,0,6,0,6,1,16
21443,Blagoy Ivanov,BULGARIA,31.0,Heavyweight,16,1,0,6,0,6,1,17
21445,Eugene Fadiora,ENGLAND,30.0,Middleweight,13,2,0,6,0,6,1,15
21446,Ricky Calatayud,USA,35.0,Flyweight,13,2,0,6,1,6,1,15
21447,Austin Arnett,USA,26.0,Featherweight,15,4,0,6,1,6,1,19
21448,Ashkan Mokhtarian,IRAN,32.0,Flyweight,13,3,0,6,1,6,1,16
21449,Darren Elkins,USA,34.0,Featherweight,24,5,0,6,2,6,1,29
21450,Abner Lloveras,SPAIN,35.0,Lightweight,20,9,1,6,2,6,1,30
21451,Ron Stallings,USA,35.0,Middleweight,14,8,0,6,3,6,1,22
21452,Walter Gahadza,ENGLAND,30.0,Welterweight,17,3,0,7,1,6,1,20
21453,Herman Terrado,USA,28.0,Welterweight,15,3,1,8,0,6,1,19
21454,Georges St-Pierre,CANADA,37.0,Middleweight,26,2,0,8,1,6,1,28
21455,Francimar Barroso,BRAZIL,28.0,Heavyweight,20,7,0,9,3,6,1,27
21456,John Howard,USA,35.0,Middleweight,25,13,0,9,4,6,1,38
21457,Matt Brown,USA,37.0,Welterweight,21,16,0,13,2,6,10,37
21458,Ian Freeman,ENGLAND,47.0,Heavyweight,20,7,0,10,5,6,2,27
21459,Kody Nordby,USA,25.0,Bantamweight,6,4,0,0,1,6,2,10
21463,Travis Lutter,USA,44.0,Middleweight,10,6,0,1,3,6,2,16
21464,Vladimir Matyushenko,BELARUS,47.0,Light Heavyweight,27,8,0,10,4,6,2,35
21465,Luigi Fioravanti,USA,37.0,Middleweight,26,15,0,11,7,6,2,41
21466,Evangelista Santos,BRAZIL,40.0,Welterweight,21,18,0,12,12,6,2,39
21467,Diego Brandao,BRAZIL,31.0,Lightweight,22,12,0,12,7,6,2,34
21469,Jake Ellenberger,USA,33.0,Welterweight,31,14,0,19,6,6,2,45
21470,Masakatsu Ueda,JAPAN,40.0,Bantamweight,26,6,2,2,0,6,2,34
21471,Jerrod Sanders,USA,38.0,Bantamweight,15,3,0,2,1,6,2,18
21472,Brian Moore,IRELAND,30.0,Featherweight,10,6,0,2,1,6,2,16
21473,Eric Spicely,USA,31.0,Middleweight,10,4,0,2,2,6,2,14
21474,Rodrigo Lima,BRAZIL,27.0,Bantamweight,13,4,0,3,0,6,2,17
21477,Gilbert Yvel,NETHERLANDS,41.0,Light Heavyweight,38,16,1,32,5,6,2,55
21479,Anthony Birchak,USA,32.0,Bantamweight,13,6,0,4,1,6,2,19
21480,Cameron Dollar,USA,31.0,Lightweight,11,5,0,4,1,6,2,16
21481,Thibault Gouti,FRANCE,31.0,Lightweight,12,4,0,4,1,6,2,16
21482,Tim Welch,USA,28.0,Lightweight,10,5,0,4,1,6,2,15
21483,Milana Dudieva,RUSSIA,29.0,Women's Flyweight,12,7,0,4,3,6,2,19
21485,Melvin Blumer,USA,36.0,Featherweight,13,4,0,5,2,6,2,17
21489,Tor Troeng,SWEDEN,35.0,Middleweight,16,7,1,6,0,6,2,24
21490,Vicente Luque,BRAZIL,26.0,Welterweight,13,6,1,6,0,6,2,20
21491,Felipe Arantes,BRAZIL,30.0,Bantamweight,18,10,1,7,1,6,2,29
21492,Oli Thompson,ENGLAND,38.0,Heavyweight,17,10,0,7,4,6,2,27
21493,Henry Briones,MEXICO,37.0,Bantamweight,16,8,1,8,1,6,2,25
21494,Nam Phan,USA,35.0,Featherweight,21,16,0,8,4,6,2,37
21496,Michael McDonald,USA,27.0,Bantamweight,18,4,0,9,2,6,2,22
21498,Charles Cheeks,USA,30.0,Featherweight,13,6,0,1,0,6,3,19
21499,Johnny Case,USA,29.0,Lightweight,22,6,0,12,2,6,3,28
21500,Michal Andryszak,POLAND,26.0,Heavyweight,20,7,0,13,4,6,3,27
21501,Josh Rettinghouse,USA,28.0,Bantamweight,11,4,0,3,0,6,3,15
21502,Alex Perez,USA,26.0,Flyweight,20,4,0,3,0,6,3,24
21503,Tim Elliott,USA,31.0,Bantamweight,15,8,1,3,1,6,3,24
21504,Patrick Vallee,FRANCE,37.0,Welterweight,10,8,1,3,2,6,3,19
21505,Shane Roller,USA,38.0,Lightweight,11,7,0,3,3,6,3,18
21506,Bristol Marunde,USA,36.0,Welterweight,16,10,0,3,5,6,3,26
21507,Honorio Banario,PHILIPPINES,28.0,Lightweight,13,6,0,4,2,6,3,19
21508,Jake Rosholt,USA,36.0,Light Heavyweight,12,5,0,5,2,6,3,17
21509,Jon Fitch,USA,40.0,Welterweight,31,7,1,5,2,6,3,39
21510,Ronny Markes,BRAZIL,30.0,Light Heavyweight,18,6,0,5,3,6,3,24
21511,Junior Albini,BRAZIL,27.0,Heavyweight,14,4,0,6,0,6,3,18
21512,Brandt Dewsbery,CANADA,27.0,Welterweight,13,3,1,6,0,6,3,17
21513,Chuck O'Neil,USA,32.0,Middleweight,17,9,0,6,2,6,3,26
21514,Randall Wallace,USA,29.0,Middleweight,15,7,0,7,1,6,3,22
21515,Tiago Trator,BRAZIL,31.0,Featherweight,20,8,1,7,3,6,3,29
21516,Justin Buchholz,USA,34.0,Lightweight,15,10,0,7,4,6,3,25
21517,Mike Van Arsdale,USA,53.0,Light Heavyweight,8,5,0,1,1,6,4,13
21518,Emiliano Sordi,ARGENTINA,27.0,Light Heavyweight,16,7,0,10,2,6,4,23
21519,Rakim Cleveland,USA,29.0,Light Heavyweight,19,9,1,11,1,6,4,29
21520,Lacey Schuckman,USA,29.0,Women's Flyweight,11,10,0,2,1,6,4,21
21524,Humberto Bandenay,PERU,23.0,Featherweight,14,5,0,5,1,6,4,19
21525,Martin Stapleton,ENGLAND,35.0,Lightweight,19,6,0,6,0,6,4,25
21526,Mike de la Torre,USA,31.0,Lightweight,14,9,0,6,3,6,4,23
21527,War Machine,USA,36.0,Welterweight,14,5,0,8,0,6,4,19
21528,James McSweeney,ENGLAND,37.0,Heavyweight,15,15,0,9,10,6,4,30
21529,Egidijus Valavicius,LITHUANIA,39.0,Light Heavyweight,27,12,0,15,3,6,5,39
21530,Angela Magana,USA,34.0,Women's Strawweight,11,9,0,2,1,6,5,20
21531,Mike Massenzio,USA,35.0,Middleweight,13,9,0,2,3,6,5,22
21532,Cody Fuller,USA,30.0,Flyweight,10,8,0,3,2,6,5,18
21533,Daniel Straus,USA,33.0,Featherweight,24,8,0,4,2,6,5,32
21534,Lukasz Jurkowski,POLAND,37.0,Light Heavyweight,16,11,0,4,3,6,5,27
21535,Mauro Chimento Jr.,BRAZIL,36.0,Welterweight,16,10,0,5,3,6,5,26
21536,Mark Coleman,USA,53.0,Light Heavyweight,16,10,0,6,3,6,5,26
21537,Cyrille Diabate,FRANCE,45.0,Light Heavyweight,20,10,1,8,2,6,5,31
21538,Duane Ludwig,USA,39.0,Welterweight,22,14,0,11,7,6,6,36
21539,Matt Baker,CANADA,34.0,Middleweight,12,9,0,5,2,6,6,21
21540,Neil Seery,IRELAND,38.0,Flyweight,16,13,0,6,1,6,6,29
21541,Ian Loveland,USA,34.0,Bantamweight,16,10,0,8,1,6,6,26
21542,Takanori Gomi,JAPAN,39.0,Lightweight,35,15,0,13,4,6,8,50
21543,Mike Plazola,USA,33.0,Lightweight,12,8,0,5,0,6,8,20
21544,Dan Severn,USA,64.0,Heavyweight,101,19,7,17,4,60,8,127
21545,Jeremy Horn,USA,42.0,Middleweight,90,21,1,16,2,62,8,112
21547,Naoki Inoue,JAPAN,21.0,Flyweight,11,1,0,0,0,7,0,12
21548,Robert Drysdale,USA,37.0,Light Heavyweight,7,0,0,0,0,7,0,7
21549,Evan Cutts,USA,27.0,Welterweight,9,3,0,0,0,7,0,12
21550,Neiman Gracie,USA,29.0,Welterweight,8,0,0,0,0,7,0,8
21551,Herica Tiburcio,BRAZIL,26.0,Women's Atomweight,11,4,0,0,0,7,0,15
21556,Emmanuel Sanchez,USA,27.0,Featherweight,17,3,0,1,0,7,0,20
21559,Damian Stasiak,POLAND,28.0,Bantamweight,10,5,0,1,1,7,0,15
21560,Mike Corey,USA,34.0,Featherweight,13,3,1,1,1,7,0,17
21561,Antonio Braga Neto,BRAZIL,30.0,Middleweight,9,3,0,1,1,7,0,12
21562,Sergio Moraes,BRAZIL,35.0,Welterweight,13,3,1,1,2,7,0,17
21563,Julian Lane,USA,30.0,Welterweight,12,8,1,1,4,7,0,21
21564,Vitaly Minakov,RUSSIA,33.0,Heavyweight,21,0,0,12,0,7,0,21
21565,Hector Lombard,CUBA,40.0,Middleweight,34,9,1,19,3,7,0,44
21566,Andy Main,USA,29.0,Featherweight,11,2,1,2,0,7,0,14
21567,Claudio Henrique da Silva,BRAZIL,35.0,Welterweight,12,1,0,2,0,7,0,13
21569,Mei Yamaguchi,JAPAN,35.0,Women's Atomweight,17,11,1,2,0,7,0,29
21570,Claudia Gadelha,BRAZIL,29.0,Women's Strawweight,16,3,0,2,0,7,0,19
21571,Livia Renata Souza,BRAZIL,27.0,Women's Strawweight,11,1,0,2,0,7,0,12
21572,Pascal Krauss,GERMANY,31.0,Welterweight,11,2,0,2,1,7,0,13
21573,Rosi Sexton,ENGLAND,40.0,Women's Flyweight,13,5,0,2,3,7,0,18
21574,Brian Ortega,USA,27.0,Featherweight,14,0,0,3,0,7,0,14
21575,Askar Askarov,RUSSIA,25.0,Flyweight,10,0,0,3,0,7,0,10
21576,Mindaugas Verzbickas,LITHUANIA,27.0,Lightweight,10,4,1,3,0,7,0,15
21577,Charles Rosa,USA,31.0,Featherweight,11,3,0,3,1,7,0,14
21578,Marif Piraev,RUSSIA,26.0,Lightweight,13,1,1,3,1,7,0,15
21579,Court McGee,USA,33.0,Welterweight,18,7,0,3,1,7,0,25
21580,Stephan Bonnar,USA,41.0,Light Heavyweight,15,9,0,3,3,7,0,24
21581,Andrew Holbrook,USA,32.0,Lightweight,12,3,0,3,3,7,0,15
21583,Forrest Griffin,USA,38.0,Light Heavyweight,19,7,0,3,5,7,0,26
21584,Jason Sampson,USA,36.0,Flyweight,14,1,0,4,0,7,0,15
21585,Gasan Umalatov,RUSSIA,35.0,Middleweight,17,4,2,4,0,7,0,23
21586,Valentina Shevchenko,KYRGYZSTAN,30.0,Women's Flyweight,15,3,0,4,1,7,0,18
21587,Marcelo Alfaya,USA,39.0,Welterweight,16,8,0,4,3,7,0,24
21589,Gilbert Burns,BRAZIL,31.0,Lightweight,13,2,0,5,0,7,0,15
21591,Steven Peterson,USA,28.0,Featherweight,16,7,0,5,1,7,0,23
21592,Bobby Lashley,USA,41.0,Heavyweight,15,2,0,5,1,7,0,17
21593,Raphael Davis,USA,41.0,Light Heavyweight,13,3,0,5,1,7,0,16
21594,Sergei Churilov,UKRAINE,32.0,Welterweight,15,2,0,5,2,7,0,17
21595,Ante Delija,CROATIA,27.0,Heavyweight,15,3,0,5,3,7,0,18
21596,Alexandre Pantoja,BRAZIL,28.0,Flyweight,19,3,0,6,0,7,0,22
21597,Rin Nakai,JAPAN,31.0,Women's Flyweight,19,2,1,6,0,7,0,22
21599,Michael Chandler,USA,32.0,Lightweight,18,4,0,7,2,7,0,22
21600,Rory MacDonald,CANADA,28.0,Middleweight,20,4,0,7,2,7,0,24
21601,Piotr Hallmann,POLAND,30.0,Lightweight,17,5,0,7,3,7,0,22
21602,Tim Kennedy,USA,38.0,Middleweight,18,6,0,7,3,7,0,24
21604,Paul Bradley,USA,35.0,Welterweight,23,8,0,8,1,7,0,31
21605,Martin Kampmann,DENMARK,36.0,Welterweight,20,7,0,8,5,7,0,27
21606,Mike Richman,USA,33.0,Lightweight,18,8,0,9,1,7,0,26
21607,Anthony Pettis,USA,31.0,Lightweight,20,7,0,9,2,7,0,27
21609,Lance Palmer,USA,30.0,Featherweight,13,3,0,0,0,7,1,16
21610,Roberto Sanchez,USA,32.0,Flyweight,8,1,0,0,0,7,1,9
21611,Ulysses Gomez,USA,35.0,Bantamweight,9,5,0,0,1,7,1,14
21613,Ryan Janes,CANADA,36.0,Middleweight,10,3,0,1,0,7,1,13
21614,Justin Edwards,USA,35.0,Lightweight,9,5,0,1,1,7,1,14
21615,Mark Bocek,CANADA,36.0,Lightweight,12,5,0,1,1,7,1,17
21616,Austen Heidlage,USA,28.0,Middleweight,8,3,0,1,1,7,1,11
21617,Daria Ibragimova,RUSSIA,34.0,Women's Featherweight,9,2,0,1,1,7,1,11
21618,Ian Entwistle,ENGLAND,31.0,Bantamweight,9,3,0,1,2,7,1,12
21619,Mitch Clarke,CANADA,32.0,Lightweight,11,5,0,1,2,7,1,16
21620,Daniel Sarafian,BRAZIL,35.0,Middleweight,10,6,1,1,2,7,1,17
21621,Alexandr Shabliy,RUSSIA,25.0,Lightweight,18,3,0,10,0,7,1,21
21622,Shinichi Kojima,JAPAN,39.0,Flyweight,13,6,5,2,0,7,1,24
21623,Mike Stumpf,USA,34.0,Welterweight,11,4,0,2,0,7,1,15
21624,Kevin Petshi,FRANCE,28.0,Bantamweight,12,4,0,2,1,7,1,16
21625,Lukasz Sajewski,POLAND,27.0,Lightweight,13,3,0,2,1,7,1,16
21626,Juan Puig,MEXICO,29.0,Featherweight,11,4,0,2,2,7,1,15
21627,Jessica Penne,USA,35.0,Women's Strawweight,12,5,0,2,2,7,1,17
21629,Manvel Gamburyan,USA,37.0,Bantamweight,15,10,0,2,4,7,1,25
21630,Ramazan Emeev,AZERBAIJAN,31.0,Welterweight,17,3,0,3,1,7,1,20
21632,Jake Matthews,AUSTRALIA,23.0,Welterweight,14,3,0,4,1,7,1,17
21633,Pat Curran,USA,30.0,Featherweight,23,7,0,5,0,7,1,30
21635,Yoshihiro Akiyama,JAPAN,42.0,Welterweight,14,6,0,5,2,7,1,20
21636,David Branch,USA,36.0,Middleweight,22,4,0,6,2,7,1,26
21637,Chris Cisneros,USA,38.0,Welterweight,17,7,0,6,2,7,1,24
21638,Victor Valimaki,CANADA,36.0,Light Heavyweight,18,9,0,6,6,7,1,27
21639,Alejandro Villalobos,COSTA RICA,39.0,Featherweight,17,4,0,9,1,7,1,21
21640,James Pennington,ENGLAND,31.0,Bantamweight,9,2,0,0,0,7,2,11
21641,Jordan Espinosa,USA,28.0,Flyweight,12,5,0,1,0,7,2,17
21642,James Bochnovic,USA,29.0,Middleweight,8,3,0,1,1,7,2,11
21643,Haim Gozali,ISRAEL,45.0,Welterweight,8,5,0,1,1,7,2,13
21644,Ediane Gomes,BRAZIL,37.0,Women's Featherweight,11,4,0,1,1,7,2,15
21647,Sean Powers,USA,48.0,Lightweight,8,6,0,1,3,7,2,14
21648,Manuel Rodriguez,AUSTRALIA,33.0,Welterweight,10,6,0,1,3,7,2,16
21650,Ovince Saint Preux,USA,35.0,Light Heavyweight,23,11,0,11,2,7,2,34
21651,Adrienna Jenkins,USA,36.0,Women's Bantamweight,19,6,0,11,3,7,2,25
21652,Maro Perak,CROATIA,35.0,Light Heavyweight,23,7,1,12,2,7,2,31
21653,Siyar Bahadurzada,AFGHANISTAN,34.0,Welterweight,24,6,1,13,0,7,2,31
21654,Tyson Steele,CANADA,31.0,Welterweight,10,2,0,2,0,7,2,12
21656,Reece McLaren,AUSTRALIA,26.0,Flyweight,11,5,0,2,1,7,2,16
21657,Luiz Firmino,BRAZIL,36.0,Lightweight,20,9,0,2,1,7,2,29
21658,Mike Budnik,USA,43.0,Lightweight,13,4,0,3,0,7,2,17
21659,Erik Perez,MEXICO,28.0,Bantamweight,17,6,0,4,0,7,2,23
21660,Misha Cirkunov,CANADA,31.0,Light Heavyweight,13,4,0,4,2,7,2,17
21661,Jason Gonzalez,USA,28.0,Lightweight,11,4,0,4,2,7,2,15
21662,Trey Houston,USA,30.0,Welterweight,11,4,0,4,2,7,2,15
21663,Jessica Andrade,BRAZIL,26.0,Women's Strawweight,18,6,0,5,2,7,2,24
21664,Josh Grispi,USA,29.0,Featherweight,14,5,0,6,1,7,2,19
21665,Kazuyuki Fujita,JAPAN,47.0,Open Weight,15,12,0,6,6,7,2,27
21666,Joe Vedepo,USA,35.0,Light Heavyweight,17,9,0,7,5,7,2,26
21667,L.C. Davis,USA,37.0,Bantamweight,23,8,0,8,0,7,2,31
21668,Dan Hooker,NEW ZEALAND,28.0,Lightweight,16,7,0,8,0,7,2,23
21670,Dan Lauzon,USA,30.0,Welterweight,17,6,0,9,3,7,2,23
21671,Davey Grant,ENGLAND,32.0,Bantamweight,9,3,0,1,0,7,3,12
21672,Klayton Mai,USA,31.0,Flyweight,8,3,0,1,0,7,3,11
21673,Zach Makovsky,USA,35.0,Flyweight,20,9,0,1,0,7,3,29
21675,Joe Doerksen,CANADA,40.0,Light Heavyweight,14,13,0,1,6,7,3,27
21676,Marcus LeVesseur,USA,34.0,Lightweight,22,7,0,10,4,7,3,29
21677,James Thompson,ENGLAND,39.0,Heavyweight,20,17,0,11,13,7,3,37
21678,Brian Heden,USA,33.0,Heavyweight,30,15,0,19,7,7,3,45
21679,Pablo Alfonso,USA,36.0,Bantamweight,9,6,0,2,0,7,3,15
21680,Pablo Garza,USA,34.0,Featherweight,12,4,0,2,0,7,3,16
21681,Damien Lapilus,FRANCE,29.0,Featherweight,15,8,1,2,3,7,3,24
21682,Maiquel Falcao,BRAZIL,37.0,Middleweight,37,10,0,24,7,7,3,47
21683,Miesha Tate,USA,31.0,Women's Bantamweight,18,7,0,3,2,7,3,25
21684,Borys Mankowski,POLAND,28.0,Welterweight,19,7,1,3,3,7,3,27
21685,Luke Zachrich,USA,36.0,Middleweight,14,4,0,4,1,7,3,18
21686,Louis Taylor,USA,39.0,Middleweight,14,4,0,5,1,7,3,18
21687,Yaotzin Meza,USA,37.0,Featherweight,21,11,0,5,3,7,3,32
21689,Will Noland,USA,37.0,Middleweight,17,8,0,7,4,7,3,25
21690,Abdul-Kerim Edilov,RUSSIA,26.0,Light Heavyweight,17,4,0,9,0,7,3,21
21691,Anthony Leone,USA,31.0,Flyweight,14,8,0,0,1,7,4,22
21692,Jordan Mein,CANADA,28.0,Welterweight,30,12,0,16,3,7,4,42
21693,Justin Reiswerg,USA,30.0,Lightweight,10,6,0,2,0,7,4,16
21695,Rob Lisita,AUSTRALIA,35.0,Featherweight,14,9,0,4,1,7,4,23
21696,Eddie Arizmendi,USA,32.0,Middleweight,15,6,0,6,1,7,4,21
21697,Artur Sowinski,POLAND,31.0,Featherweight,18,10,0,6,2,7,4,28
21699,Tonya Evinger,USA,37.0,Women's Featherweight,19,6,0,8,1,7,4,25
21700,Matt Lindland,USA,48.0,Middleweight,22,9,0,8,4,7,4,31
21701,Kyle Bradley,USA,35.0,Welterweight,18,10,0,9,5,7,4,28
21702,Tyler Stinson,USA,32.0,Welterweight,29,10,0,19,1,7,5,39
21703,Shane Howell,USA,34.0,Flyweight,13,10,0,4,1,7,5,23
21704,Fabricio Camoes,BRAZIL,39.0,Lightweight,14,9,0,4,2,7,5,23
21705,Mark Hominick,CANADA,35.0,Featherweight,20,12,0,9,3,7,5,32
21707,Vaughan Lee,ENGLAND,35.0,Bantamweight,14,14,1,4,4,7,6,29
21708,DaMarques Johnson,USA,35.0,Welterweight,15,14,0,6,6,7,6,29
21709,Chris Camozzi,USA,31.0,Middleweight,24,13,0,7,0,7,6,37
21710,Cub Swanson,USA,34.0,Featherweight,25,9,0,8,1,7,6,34
21711,Damacio Page,USA,35.0,Flyweight,19,10,0,11,0,7,8,29
21712,Trey Ogden,USA,28.0,Lightweight,10,1,0,0,0,8,0,11
21713,Michael McBride,USA,32.0,Lightweight,8,3,0,0,1,8,0,11
21715,Antonio Carlos Jr.,BRAZIL,28.0,Middleweight,10,2,0,0,1,8,0,12
21717,Jimmy Flick,USA,27.0,Bantamweight,10,3,0,0,2,8,0,13
21718,Rolles Gracie,BRAZIL,39.0,Heavyweight,8,4,0,0,4,8,0,12
21719,Manny Bermudez,USA,23.0,Bantamweight,11,0,0,1,0,8,0,11
21720,Yusuf Raisov,RUSSIA,23.0,Featherweight,13,1,0,1,0,8,0,14
21722,Ricardo Prasel,BRAZIL,28.0,Heavyweight,9,1,0,1,0,8,0,10
21723,Jonatas Novaes,BRAZIL,36.0,Lightweight,11,5,0,1,0,8,0,16
21724,Olivier Aubin-Mercier,CANADA,29.0,Lightweight,11,2,0,1,0,8,0,13
21727,Art Arciniega,USA,36.0,Featherweight,14,7,0,1,2,8,0,21
21728,George Sotiropoulos,AUSTRALIA,40.0,Lightweight,14,7,0,1,2,8,0,21
21729,Dan Moret,USA,31.0,Lightweight,13,4,0,1,2,8,0,17
21730,Carlos Eduardo Rocha,BRAZIL,36.0,Welterweight,9,4,0,1,2,8,0,13
21731,Richard Hale,USA,33.0,Heavyweight,21,7,1,10,3,8,0,29
21732,Nick Diaz,USA,34.0,Middleweight,26,9,0,13,2,8,0,35
21733,Rich Franklin,USA,43.0,Middleweight,29,7,0,17,5,8,0,36
21734,Reza Madadi,IRAN,38.0,Lightweight,14,6,0,2,0,8,0,20
21735,Marvin Vettori,ITALY,24.0,Middleweight,12,4,0,2,0,8,0,16
21737,Bibiano Fernandes,BRAZIL,38.0,Bantamweight,22,3,0,2,1,8,0,25
21738,Alexandre Pimentel,BRAZIL,39.0,Featherweight,14,2,0,2,1,8,0,16
21739,Marcus Hicks,USA,42.0,Welterweight,10,4,0,2,2,8,0,14
21740,Pietro Menga,ENGLAND,30.0,Bantamweight,13,1,0,3,0,8,0,14
21741,Islam Mamedov,RUSSIA,28.0,Lightweight,15,2,0,3,1,8,0,17
21742,Jason Saggo,CANADA,32.0,Lightweight,12,4,0,3,1,8,0,16
21744,Eric Schafer,USA,40.0,Middleweight,13,7,0,3,3,8,0,20
21745,Pedro Souza,BRAZIL,30.0,Flyweight,13,1,0,4,0,8,0,14
21746,Bojan Velickovic,SERBIA,29.0,Welterweight,15,6,1,4,0,8,0,22
21747,Chan Sung Jung,KOREA,31.0,Featherweight,14,4,0,4,2,8,0,18
21748,Erik Koch,USA,29.0,Lightweight,15,6,0,4,2,8,0,21
21749,Rafael Natal,USA,35.0,Middleweight,21,9,1,4,6,8,0,31
21750,Kurt Holobaugh,USA,31.0,Featherweight,17,4,0,5,0,8,0,21
21752,Carlos Eduardo,BRAZIL,36.0,Middleweight,17,5,1,5,1,8,0,23
